# accelerometer data
# file: 'rgbd_dataset_freiburg1_desk.bag'
# timestamp ax ay az
1305031456.480948 -0.275400 6.286314 -6.849089
1305031456.481949 -0.275400 6.286314 -6.849089
1305031456.485583 -0.083818 6.286314 -6.944880
1305031456.486566 -0.083818 6.286314 -6.944880
1305031456.489819 0.095791 6.094731 -7.016724
1305031456.490835 0.095791 6.094731 -7.016724
1305031456.494451 -0.083818 6.106705 -6.657506
1305031456.495426 -0.083818 6.106705 -6.657506
1305031456.496692 -0.083818 6.106705 -6.657506
1305031456.497680 -0.083818 6.106705 -6.657506
1305031456.500970 0.095791 5.903148 -6.992776
1305031456.501980 0.095791 5.903148 -6.992776
1305031456.505567 -0.083818 5.711565 -6.992776
1305031456.506695 -0.083818 5.711565 -6.992776
1305031456.509812 -0.083818 5.663670 -7.040672
1305031456.510817 -0.083818 5.663670 -7.040672
1305031456.514561 -0.083818 5.615774 -7.040672
1305031456.515580 -0.083818 5.615774 -7.040672
1305031456.516574 -0.083818 5.615774 -7.040672
1305031456.519832 -0.083818 5.759461 -6.992776
1305031456.520981 -0.083818 5.759461 -6.992776
1305031456.524444 -0.083818 6.094731 -6.681454
1305031456.525438 -0.083818 6.094731 -6.681454
1305031456.526759 -0.083818 6.094731 -6.681454
1305031456.527686 -0.083818 6.094731 -6.681454
1305031456.530984 0.011974 6.477897 -6.657506
1305031456.531977 0.011974 6.477897 -6.657506
1305031456.535591 -0.083818 6.573688 -6.274340
1305031456.536714 -0.083818 6.573688 -6.274340
1305031456.539824 -0.275400 6.573688 -6.082757
1305031456.540823 -0.275400 6.573688 -6.082757
1305031456.544453 -0.191583 6.477897 -5.986966
1305031456.545431 -0.191583 6.477897 -5.986966
1305031456.546703 -0.191583 6.477897 -5.986966
1305031456.547697 -0.191583 6.477897 -5.986966
1305031456.550973 -0.287374 6.465923 -5.699591
1305031456.551946 -0.287374 6.465923 -5.699591
1305031456.555595 -0.574749 6.573688 -5.508009
1305031456.556593 -0.574749 6.573688 -5.508009
1305031456.559808 -0.478957 6.477897 -5.508009
1305031456.560823 -0.478957 6.477897 -5.508009
1305031456.564444 -0.622644 6.477897 -5.508009
1305031456.565428 -0.622644 6.477897 -5.508009
1305031456.566430 -0.622644 6.477897 -5.508009
1305031456.569882 -0.658566 6.573688 -5.508009
1305031456.570954 -0.658566 6.573688 -5.508009
1305031456.571946 -0.658566 6.573688 -5.508009
1305031456.575689 -0.670540 6.430001 -5.939070
1305031456.576677 -0.670540 6.430001 -5.939070
1305031456.579812 -0.850149 6.142627 -6.274340
1305031456.580941 -0.850149 6.142627 -6.274340
1305031456.584585 -0.957915 5.998940 -6.609610
1305031456.585575 -0.957915 5.998940 -6.609610
1305031456.586813 -0.957915 5.998940 -6.609610
1305031456.587841 -0.957915 5.998940 -6.609610
1305031456.590964 -1.053706 5.903148 -7.088568
1305031456.591932 -1.053706 5.903148 -7.088568
1305031456.595572 -0.957915 5.903148 -7.615421
1305031456.596570 -0.957915 5.903148 -7.615421
1305031456.599847 -0.754358 5.807357 -7.998586
1305031456.600850 -0.754358 5.807357 -7.998586
1305031456.604541 -1.041732 5.723539 -8.285961
1305031456.605563 -1.041732 5.723539 -8.285961
1305031456.606695 -1.041732 5.723539 -8.285961
1305031456.607818 -1.041732 5.723539 -8.285961
1305031456.610943 -0.850149 5.807357 -8.908605
1305031456.611936 -0.850149 5.807357 -8.908605
1305031456.615579 -0.850149 5.903148 -9.052292
1305031456.616559 -0.850149 5.903148 -9.052292
1305031456.619833 -0.754358 5.807357 -9.148084
1305031456.620850 -0.754358 5.807357 -9.148084
1305031456.624482 -0.658566 5.807357 -9.339667
1305031456.625441 -0.658566 5.807357 -9.339667
1305031456.626738 -0.658566 5.807357 -9.339667
1305031456.627684 -0.658566 5.807357 -9.339667
1305031456.630857 -0.850149 5.759461 -9.243875
1305031456.631944 -0.850149 5.759461 -9.243875
1305031456.635465 -0.706462 5.711565 -9.148084
1305031456.636464 -0.706462 5.711565 -9.148084
1305031456.639698 -0.754358 5.723539 -8.956501
1305031456.640676 -0.754358 5.723539 -8.956501
1305031456.641925 -0.754358 5.723539 -8.956501
1305031456.643049 -0.754358 5.723539 -8.956501
1305031456.646714 -0.706462 5.807357 -8.525439
1305031456.647699 -0.706462 5.807357 -8.525439
1305031456.650997 -0.670540 5.807357 -7.998586
1305031456.651943 -0.670540 5.807357 -7.998586
1305031456.655586 -0.957915 5.903148 -7.807003
1305031456.656590 -0.957915 5.903148 -7.807003
1305031456.659808 -0.658566 5.711565 -7.615421
1305031456.660824 -0.658566 5.711565 -7.615421
1305031456.664445 -0.658566 5.807357 -7.411864
1305031456.665427 -0.658566 5.807357 -7.411864
1305031456.666703 -0.658566 5.807357 -7.411864
1305031456.667694 -0.658566 5.807357 -7.411864
1305031456.670984 -0.658566 5.807357 -7.232255
1305031456.671931 -0.658566 5.807357 -7.232255
1305031456.675580 -0.658566 5.903148 -7.232255
1305031456.676558 -0.658566 5.903148 -7.232255
1305031456.679823 -0.299348 5.998940 -7.088568
1305031456.680807 -0.299348 5.998940 -7.088568
1305031456.684447 -0.191583 5.903148 -7.423838
1305031456.685440 -0.191583 5.903148 -7.423838
1305031456.686699 -0.191583 5.903148 -7.423838
1305031456.687702 -0.191583 5.903148 -7.423838
1305031456.691106 -0.275400 5.519982 -7.783056
1305031456.692075 -0.275400 5.519982 -7.783056
1305031456.695695 -0.275400 5.328400 -8.381752
1305031456.696698 -0.275400 5.328400 -8.381752
1305031456.699812 -0.275400 5.232608 -8.477544
1305031456.700841 -0.275400 5.232608 -8.477544
1305031456.704461 -0.275400 5.232608 -8.860709
1305031456.705438 -0.275400 5.232608 -8.860709
1305031456.706680 -0.275400 5.232608 -8.860709
1305031456.707681 -0.275400 5.232608 -8.860709
1305031456.710950 0.011974 5.232608 -9.243875
1305031456.711947 0.011974 5.232608 -9.243875
1305031456.715451 0.095791 5.328400 -9.339667
1305031456.716473 0.095791 5.328400 -9.339667
1305031456.719717 0.107765 5.352347 -9.531250
1305031456.720698 0.107765 5.352347 -9.531250
1305031456.722146 0.107765 5.352347 -9.531250
1305031456.725445 0.059870 5.711565 -9.339667
1305031456.726463 0.059870 5.711565 -9.339667
1305031456.729723 0.287374 5.711565 -9.339667
1305031456.730730 0.287374 5.711565 -9.339667
1305031456.731944 0.287374 5.711565 -9.339667
1305031456.732942 0.287374 5.711565 -9.339667
1305031456.736572 0.191583 5.807357 -9.148084
1305031456.737701 0.191583 5.807357 -9.148084
1305031456.740840 0.191583 5.711565 -8.944527
1305031456.741824 0.191583 5.711565 -8.944527
1305031456.745444 0.107765 5.735513 -8.285961
1305031456.746592 0.107765 5.735513 -8.285961
1305031456.749825 -0.083818 5.903148 -7.759108
1305031456.750833 -0.083818 5.903148 -7.759108
1305031456.754488 0.083818 6.094731 -7.423838
1305031456.755466 0.083818 6.094731 -7.423838
1305031456.756683 0.083818 6.094731 -7.423838
1305031456.757684 0.083818 6.094731 -7.423838
1305031456.760950 0.095791 6.286314 -6.465923
1305031456.762443 0.095791 6.286314 -6.465923
1305031456.765825 0.095791 6.525793 -5.986966
1305031456.766821 0.095791 6.525793 -5.986966
1305031456.769827 0.095791 6.573688 -5.603800
1305031456.770818 0.095791 6.573688 -5.603800
1305031456.774563 0.143687 6.669480 -5.508009
1305031456.775584 0.143687 6.669480 -5.508009
1305031456.776837 0.143687 6.669480 -5.508009
1305031456.777822 0.143687 6.669480 -5.508009
1305031456.780953 0.191583 6.573688 -5.220634
1305031456.781950 0.191583 6.573688 -5.220634
1305031456.785744 0.191583 6.477897 -5.531956
1305031456.786590 0.191583 6.477897 -5.531956
1305031456.790001 0.395140 6.094731 -6.082757
1305031456.790956 0.395140 6.094731 -6.082757
1305031456.794580 0.478957 5.711565 -6.465923
1305031456.795570 0.478957 5.711565 -6.465923
1305031456.796825 0.478957 5.711565 -6.465923
1305031456.797951 0.478957 5.711565 -6.465923
1305031456.801596 0.574749 5.328400 -6.849089
1305031456.802573 0.574749 5.328400 -6.849089
1305031456.805812 0.478957 5.136817 -7.040672
1305031456.806934 0.478957 5.136817 -7.040672
1305031456.810448 0.682514 5.232608 -7.411864
1305031456.811570 0.682514 5.232608 -7.411864
1305031456.814800 0.862123 5.280504 -7.519629
1305031456.815693 0.862123 5.280504 -7.519629
1305031456.816958 0.862123 5.280504 -7.519629
1305031456.818070 0.862123 5.280504 -7.519629
1305031456.821705 0.910019 5.041025 -8.190169
1305031456.822709 0.910019 5.041025 -8.190169
1305031456.825978 0.862123 4.753651 -8.573335
1305031456.826965 0.862123 4.753651 -8.573335
1305031456.830487 0.862123 4.657859 -8.381752
1305031456.831605 0.862123 4.657859 -8.381752
1305031456.834702 0.574749 4.957208 -8.477544
1305031456.835680 0.574749 4.957208 -8.477544
1305031456.836963 0.574749 4.957208 -8.477544
1305031456.838058 0.574749 4.957208 -8.477544
1305031456.841708 0.682514 5.519982 -8.238065
1305031456.842696 0.682514 5.519982 -8.238065
1305031456.845954 0.526853 5.711565 -8.190169
1305031456.846970 0.526853 5.711565 -8.190169
1305031456.850572 0.682514 5.711565 -8.381752
1305031456.851563 0.682514 5.711565 -8.381752
1305031456.854860 0.574749 5.759461 -8.381752
1305031456.855811 0.574749 5.759461 -8.381752
1305031456.857440 0.574749 5.759461 -8.381752
1305031456.860560 0.478957 5.903148 -8.381752
1305031456.861552 0.478957 5.903148 -8.381752
1305031456.864819 0.478957 5.903148 -8.285961
1305031456.865807 0.478957 5.903148 -8.285961
1305031456.869456 0.526853 5.903148 -8.477544
1305031456.870452 0.526853 5.903148 -8.477544
1305031456.871732 0.526853 5.903148 -8.477544
1305031456.872679 0.526853 5.903148 -8.477544
1305031456.875934 0.850149 6.082757 -8.285961
1305031456.876933 0.850149 6.082757 -8.285961
1305031456.880440 0.682514 6.094731 -8.238065
1305031456.881555 0.682514 6.094731 -8.238065
1305031456.884721 0.478957 6.046835 -8.094378
1305031456.885811 0.478957 6.046835 -8.094378
1305031456.887487 0.478957 6.046835 -8.094378
1305031456.890583 0.466983 5.903148 -7.807003
1305031456.891550 0.466983 5.903148 -7.807003
1305031456.894821 0.862123 5.711565 -7.807003
1305031456.895822 0.862123 5.711565 -7.807003
1305031456.899655 0.826201 5.735513 -7.783056
1305031456.900599 0.826201 5.735513 -7.783056
1305031456.901711 0.826201 5.735513 -7.783056
1305031456.904895 0.850149 5.735513 -7.711212
1305031456.905807 0.850149 5.735513 -7.711212
1305031456.909447 0.778306 5.735513 -7.807003
1305031456.910451 0.778306 5.735513 -7.807003
1305031456.911675 0.778306 5.735513 -7.807003
1305031456.912683 0.778306 5.735513 -7.807003
1305031456.915831 0.682514 5.711565 -7.998586
1305031456.916834 0.682514 5.711565 -7.998586
1305031456.920446 0.862123 5.519982 -8.190169
1305031456.921565 0.862123 5.519982 -8.190169
1305031456.924854 0.778306 5.615774 -8.190169
1305031456.925851 0.778306 5.615774 -8.190169
1305031456.929440 0.682514 5.615774 -8.573335
1305031456.930444 0.682514 5.615774 -8.573335
1305031456.931690 0.682514 5.615774 -8.573335
1305031456.932694 0.682514 5.615774 -8.573335
1305031456.935949 0.526853 5.615774 -9.052292
1305031456.936947 0.526853 5.615774 -9.052292
1305031456.940453 0.526853 5.711565 -9.339667
1305031456.941556 0.526853 5.711565 -9.339667
1305031456.944697 0.478957 5.711565 -9.435458
1305031456.945821 0.478957 5.711565 -9.435458
1305031456.949445 0.466983 5.711565 -9.818624
1305031456.950458 0.466983 5.711565 -9.818624
1305031456.951699 0.466983 5.711565 -9.818624
1305031456.952685 0.466983 5.711565 -9.818624
1305031456.955852 0.287374 5.711565 -10.105998
1305031456.956977 0.287374 5.711565 -10.105998
1305031456.960440 0.287374 5.711565 -10.297581
1305031456.961420 0.287374 5.711565 -10.297581
1305031456.962425 0.287374 5.711565 -10.297581
1305031456.965826 0.119739 5.903148 -10.129946
1305031456.966806 0.119739 5.903148 -10.129946
1305031456.970577 0.287374 6.382106 -9.914415
1305031456.971551 0.287374 6.382106 -9.914415
1305031456.974809 0.143687 6.861063 -9.770728
1305031456.975931 0.143687 6.861063 -9.770728
1305031456.979577 0.287374 6.849089 -9.722832
1305031456.980564 0.287374 6.849089 -9.722832
1305031456.981826 0.287374 6.849089 -9.722832
1305031456.982888 0.287374 6.849089 -9.722832
1305031456.985974 0.107765 6.956854 -9.435458
1305031456.987068 0.107765 6.956854 -9.435458
1305031456.990583 0.095791 7.052646 -9.339667
1305031456.991639 0.095791 7.052646 -9.339667
1305031456.994816 0.143687 7.196333 -9.052292
1305031456.995821 0.143687 7.196333 -9.052292
1305031456.999442 0.095791 7.148437 -9.004397
1305031457.000377 0.095791 7.148437 -9.004397
1305031457.001679 0.095791 7.148437 -9.004397
1305031457.002666 0.095791 7.148437 -9.004397
1305031457.005970 0.191583 7.052646 -8.908605
1305031457.006948 0.191583 7.052646 -8.908605
1305031457.010572 0.143687 6.861063 -8.944527
1305031457.011595 0.143687 6.861063 -8.944527
1305031457.014864 0.395140 6.669480 -8.908605
1305031457.015818 0.395140 6.669480 -8.908605
1305031457.017112 0.395140 6.669480 -8.908605
1305031457.018483 0.395140 6.669480 -8.908605
1305031457.021708 0.478957 6.286314 -8.669126
1305031457.022861 0.478957 6.286314 -8.669126
1305031457.025967 0.478957 6.286314 -8.956501
1305031457.026988 0.478957 6.286314 -8.956501
1305031457.030611 0.478957 6.094731 -9.052292
1305031457.031604 0.478957 6.094731 -9.052292
1305031457.034837 0.682514 5.711565 -9.363615
1305031457.035938 0.682514 5.711565 -9.363615
1305031457.039588 0.574749 5.687618 -9.722832
1305031457.040573 0.574749 5.687618 -9.722832
1305031457.041825 0.574749 5.687618 -9.722832
1305031457.042810 0.574749 5.687618 -9.722832
1305031457.045953 0.478957 5.519982 -10.010207
1305031457.046951 0.478957 5.519982 -10.010207
1305031457.050601 0.395140 5.519982 -10.105998
1305031457.051388 0.395140 5.519982 -10.105998
1305031457.054730 0.478957 5.615774 -10.153894
1305031457.055681 0.478957 5.615774 -10.153894
1305031457.056957 0.478957 5.615774 -10.153894
1305031457.058105 0.478957 5.615774 -10.153894
1305031457.061583 0.443035 5.735513 -10.201790
1305031457.062569 0.443035 5.735513 -10.201790
1305031457.065704 0.395140 5.903148 -10.297581
1305031457.066828 0.395140 5.903148 -10.297581
1305031457.069942 0.478957 6.094731 -10.297581
1305031457.070931 0.478957 6.094731 -10.297581
1305031457.074586 0.287374 6.286314 -10.393373
1305031457.075562 0.287374 6.286314 -10.393373
1305031457.076824 0.287374 6.286314 -10.393373
1305031457.077947 0.287374 6.286314 -10.393373
1305031457.081574 0.191583 6.525793 -10.105998
1305031457.082566 0.191583 6.525793 -10.105998
1305031457.085864 0.287374 6.669480 -10.201790
1305031457.086826 0.287374 6.669480 -10.201790
1305031457.090581 0.095791 6.861063 -10.010207
1305031457.091429 0.095791 6.861063 -10.010207
1305031457.094700 0.395140 6.873037 -9.914415
1305031457.095823 0.395140 6.873037 -9.914415
1305031457.096949 0.395140 6.873037 -9.914415
1305031457.098455 0.395140 6.873037 -9.914415
1305031457.101744 0.478957 6.861063 -9.722832
1305031457.102697 0.478957 6.861063 -9.722832
1305031457.105960 0.478957 6.765271 -9.627041
1305031457.106946 0.478957 6.765271 -9.627041
1305031457.110577 0.395140 6.765271 -9.339667
1305031457.111571 0.395140 6.765271 -9.339667
1305031457.114841 0.395140 6.477897 -9.339667
1305031457.116022 0.395140 6.477897 -9.339667
1305031457.119585 0.395140 6.286314 -9.291771
1305031457.120581 0.395140 6.286314 -9.291771
1305031457.121834 0.395140 6.286314 -9.291771
1305031457.122836 0.395140 6.286314 -9.291771
1305031457.125979 0.574749 5.807357 -9.339667
1305031457.126960 0.574749 5.807357 -9.339667
1305031457.130578 0.526853 5.711565 -9.148084
1305031457.131565 0.526853 5.711565 -9.148084
1305031457.134847 0.526853 5.615774 -9.339667
1305031457.135825 0.526853 5.615774 -9.339667
1305031457.139448 0.574749 5.711565 -8.956501
1305031457.140451 0.574749 5.711565 -8.956501
1305031457.141692 0.574749 5.711565 -8.956501
1305031457.142697 0.574749 5.711565 -8.956501
1305031457.145959 0.850149 5.711565 -8.908605
1305031457.146934 0.850149 5.711565 -8.908605
1305031457.150655 0.778306 5.711565 -8.669126
1305031457.151569 0.778306 5.711565 -8.669126
1305031457.154867 0.778306 5.711565 -8.669126
1305031457.155836 0.778306 5.711565 -8.669126
1305031457.159433 0.682514 5.711565 -8.764918
1305031457.160564 0.682514 5.711565 -8.764918
1305031457.161563 0.682514 5.711565 -8.764918
1305031457.164815 0.778306 5.711565 -8.860709
1305031457.165812 0.778306 5.711565 -8.860709
1305031457.168981 0.778306 5.711565 -8.956501
1305031457.170460 0.778306 5.711565 -8.956501
1305031457.171692 0.778306 5.711565 -8.956501
1305031457.172691 0.778306 5.711565 -8.956501
1305031457.175809 0.850149 5.903148 -9.148084
1305031457.176932 0.850149 5.903148 -9.148084
1305031457.180489 0.778306 5.903148 -9.327693
1305031457.181562 0.778306 5.903148 -9.327693
1305031457.184718 0.862123 5.903148 -9.339667
1305031457.185826 0.862123 5.903148 -9.339667
1305031457.187487 0.862123 5.903148 -9.339667
1305031457.190582 0.682514 5.699591 -9.387562
1305031457.191564 0.682514 5.699591 -9.387562
1305031457.194814 0.574749 5.615774 -9.674937
1305031457.195808 0.574749 5.615774 -9.674937
1305031457.199438 0.682514 5.519982 -9.914415
1305031457.200452 0.682514 5.519982 -9.914415
1305031457.201732 0.682514 5.519982 -9.914415
1305031457.202684 0.682514 5.519982 -9.914415
1305031457.205818 0.778306 5.424191 -10.010207
1305031457.206934 0.778306 5.424191 -10.010207
1305031457.210452 0.682514 5.615774 -10.010207
1305031457.211427 0.682514 5.615774 -10.010207
1305031457.214714 0.574749 5.711565 -9.818624
1305031457.215704 0.574749 5.711565 -9.818624
1305031457.217006 0.574749 5.711565 -9.818624
1305031457.218080 0.574749 5.711565 -9.818624
1305031457.221723 0.478957 5.735513 -9.339667
1305031457.222710 0.478957 5.735513 -9.339667
1305031457.225944 0.478957 5.998940 -9.148084
1305031457.227006 0.478957 5.998940 -9.148084
1305031457.230608 0.502905 6.046835 -9.148084
1305031457.231566 0.502905 6.046835 -9.148084
1305031457.234847 0.502905 6.094731 -8.597283
1305031457.235835 0.502905 6.094731 -8.597283
1305031457.239455 0.478957 6.094731 -8.573335
1305031457.240452 0.478957 6.094731 -8.573335
1305031457.241678 0.478957 6.094731 -8.573335
1305031457.242676 0.478957 6.094731 -8.573335
1305031457.245947 0.526853 6.094731 -8.166221
1305031457.246950 0.526853 6.094731 -8.166221
1305031457.250592 0.502905 6.094731 -8.142274
1305031457.251566 0.502905 6.094731 -8.142274
1305031457.254821 0.466983 6.094731 -7.902795
1305031457.255851 0.466983 6.094731 -7.902795
1305031457.259425 0.574749 5.903148 -7.711212
1305031457.260441 0.574749 5.903148 -7.711212
1305031457.261430 0.574749 5.903148 -7.711212
1305031457.264802 0.478957 5.807357 -7.807003
1305031457.265826 0.478957 5.807357 -7.807003
1305031457.269469 0.478957 5.711565 -7.807003
1305031457.270455 0.478957 5.711565 -7.807003
1305031457.271699 0.478957 5.711565 -7.807003
1305031457.272700 0.478957 5.711565 -7.807003
1305031457.275824 0.287374 5.615774 -7.711212
1305031457.276821 0.287374 5.615774 -7.711212
1305031457.280457 0.191583 5.711565 -7.807003
1305031457.281670 0.191583 5.711565 -7.807003
1305031457.284739 0.143687 5.807357 -7.807003
1305031457.285811 0.143687 5.807357 -7.807003
1305031457.286947 0.143687 5.807357 -7.807003
1305031457.288062 0.143687 5.807357 -7.807003
1305031457.291570 0.191583 5.998940 -8.190169
1305031457.292589 0.191583 5.998940 -8.190169
1305031457.295864 -0.083818 6.070783 -8.190169
1305031457.296829 -0.083818 6.070783 -8.190169
1305031457.300457 0.083818 6.094731 -8.238065
1305031457.301426 0.083818 6.094731 -8.238065
1305031457.304707 -0.191583 6.453949 -8.477544
1305031457.305798 -0.191583 6.453949 -8.477544
1305031457.306958 -0.191583 6.453949 -8.477544
1305031457.308085 -0.191583 6.453949 -8.477544
1305031457.311712 -0.275400 6.573688 -8.381752
1305031457.312708 -0.275400 6.573688 -8.381752
1305031457.315985 -0.275400 6.908959 -8.573335
1305031457.316957 -0.275400 6.908959 -8.573335
1305031457.320572 -0.371192 7.052646 -8.621231
1305031457.321547 -0.371192 7.052646 -8.621231
1305031457.324849 -0.371192 7.052646 -8.908605
1305031457.325834 -0.371192 7.052646 -8.908605
1305031457.329428 -0.323296 7.148437 -9.052292
1305031457.330418 -0.323296 7.148437 -9.052292
1305031457.331699 -0.323296 7.148437 -9.052292
1305031457.332927 -0.323296 7.148437 -9.052292
1305031457.335863 -0.574749 7.244229 -9.052292
1305031457.336980 -0.574749 7.244229 -9.052292
1305031457.340570 -0.478957 7.148437 -9.052292
1305031457.341554 -0.478957 7.148437 -9.052292
1305031457.344809 -0.478957 6.885011 -9.004397
1305031457.345808 -0.478957 6.885011 -9.004397
1305031457.349455 -0.371192 7.052646 -9.148084
1305031457.350589 -0.371192 7.052646 -9.148084
1305031457.351698 -0.371192 7.052646 -9.148084
1305031457.352685 -0.371192 7.052646 -9.148084
1305031457.355984 -0.371192 7.244229 -8.573335
1305031457.356928 -0.371192 7.244229 -8.573335
1305031457.360582 -0.371192 7.292124 -8.381752
1305031457.361568 -0.371192 7.292124 -8.381752
1305031457.364817 -0.275400 7.148437 -8.573335
1305031457.365821 -0.275400 7.148437 -8.573335
1305031457.369476 -0.287374 6.908959 -8.561361
1305031457.370491 -0.287374 6.908959 -8.561361
1305031457.371691 -0.287374 6.908959 -8.561361
1305031457.372696 -0.287374 6.908959 -8.561361
1305031457.375952 -0.275400 6.477897 -8.764918
1305031457.376924 -0.275400 6.477897 -8.764918
1305031457.380587 -0.275400 6.094731 -8.669126
1305031457.381568 -0.275400 6.094731 -8.669126
1305031457.384851 -0.275400 5.903148 -8.860709
1305031457.385844 -0.275400 5.903148 -8.860709
1305031457.389441 -0.275400 5.998940 -8.956501
1305031457.390440 -0.275400 5.998940 -8.956501
1305031457.391691 -0.275400 5.998940 -8.956501
1305031457.392701 -0.275400 5.998940 -8.956501
1305031457.395817 -0.323296 6.046835 -8.764918
1305031457.396947 -0.323296 6.046835 -8.764918
1305031457.400466 -0.083818 6.118679 -8.860709
1305031457.401597 -0.083818 6.118679 -8.860709
1305031457.404830 -0.275400 6.286314 -8.573335
1305031457.405970 -0.275400 6.286314 -8.573335
1305031457.409552 -0.239479 6.190523 -8.669126
1305031457.410570 -0.239479 6.190523 -8.669126
1305031457.411827 -0.239479 6.190523 -8.669126
1305031457.412822 -0.239479 6.190523 -8.669126
1305031457.415954 -0.083818 6.382106 -8.573335
1305031457.416949 -0.083818 6.382106 -8.573335
1305031457.420589 -0.263426 6.477897 -8.238065
1305031457.421724 -0.263426 6.477897 -8.238065
1305031457.424852 -0.191583 6.453949 -8.381752
1305031457.425832 -0.191583 6.453949 -8.381752
1305031457.429454 -0.287374 6.669480 -8.381752
1305031457.430433 -0.287374 6.669480 -8.381752
1305031457.431694 -0.287374 6.669480 -8.381752
1305031457.432696 -0.287374 6.669480 -8.381752
1305031457.435865 -0.275400 6.489871 -8.190169
1305031457.436848 -0.275400 6.489871 -8.190169
1305031457.440463 -0.083818 6.477897 -8.190169
1305031457.441556 -0.083818 6.477897 -8.190169
1305031457.444833 -0.275400 6.477897 -7.830951
1305031457.445824 -0.275400 6.477897 -7.830951
1305031457.449443 -0.275400 6.286314 -7.807003
1305031457.450471 -0.275400 6.286314 -7.807003
1305031457.451700 -0.275400 6.286314 -7.807003
1305031457.452711 -0.275400 6.286314 -7.807003
1305031457.455834 -0.191583 6.094731 -7.807003
1305031457.456959 -0.191583 6.094731 -7.807003
1305031457.460432 -0.275400 5.998940 -7.759108
1305031457.461563 -0.275400 5.998940 -7.759108
1305031457.464683 -0.083818 5.807357 -7.711212
1305031457.465811 -0.083818 5.807357 -7.711212
1305031457.467368 -0.083818 5.807357 -7.711212
1305031457.468427 -0.083818 5.807357 -7.711212
1305031457.471710 -0.263426 5.807357 -7.615421
1305031457.472697 -0.263426 5.807357 -7.615421
1305031457.475827 -0.083818 5.711565 -7.423838
1305031457.476820 -0.083818 5.711565 -7.423838
1305031457.480465 -0.191583 5.711565 -7.423838
1305031457.481567 -0.191583 5.711565 -7.423838
1305031457.484720 -0.275400 5.711565 -7.232255
1305031457.485871 -0.275400 5.711565 -7.232255
1305031457.486947 -0.275400 5.711565 -7.232255
1305031457.487935 -0.275400 5.711565 -7.232255
1305031457.491569 -0.275400 5.711565 -7.399890
1305031457.492702 -0.275400 5.711565 -7.399890
1305031457.495820 -0.239479 5.615774 -7.136463
1305031457.496945 -0.239479 5.615774 -7.136463
1305031457.500483 -0.275400 5.711565 -7.232255
1305031457.501592 -0.275400 5.711565 -7.232255
1305031457.504833 -0.083818 5.807357 -6.849089
1305031457.505802 -0.083818 5.807357 -6.849089
1305031457.509423 -0.287374 6.094731 -6.992776
1305031457.510458 -0.287374 6.094731 -6.992776
1305031457.511698 -0.287374 6.094731 -6.992776
1305031457.512703 -0.287374 6.094731 -6.992776
1305031457.515999 -0.371192 6.190523 -6.944880
1305031457.516974 -0.371192 6.190523 -6.944880
1305031457.520592 -0.083818 6.118679 -7.040672
1305031457.521564 -0.083818 6.118679 -7.040672
1305031457.524852 -0.083818 6.094731 -7.040672
1305031457.525851 -0.083818 6.094731 -7.040672
1305031457.529434 -0.239479 6.190523 -6.849089
1305031457.530451 -0.239479 6.190523 -6.849089
1305031457.531693 -0.239479 6.190523 -6.849089
1305031457.532693 -0.239479 6.190523 -6.849089
1305031457.535970 -0.275400 6.142627 -6.849089
1305031457.536967 -0.275400 6.142627 -6.849089
1305031457.540588 -0.263426 6.286314 -6.849089
1305031457.541555 -0.263426 6.286314 -6.849089
1305031457.544826 -0.323296 6.382106 -6.849089
1305031457.545821 -0.323296 6.382106 -6.849089
1305031457.549448 -0.275400 6.477897 -6.669480
1305031457.550471 -0.275400 6.477897 -6.669480
1305031457.551697 -0.275400 6.477897 -6.669480
1305031457.552713 -0.275400 6.477897 -6.669480
1305031457.555835 -0.275400 6.477897 -6.753297
1305031457.556990 -0.275400 6.477897 -6.753297
1305031457.560576 -0.263426 6.465923 -7.232255
1305031457.561567 -0.263426 6.465923 -7.232255
1305031457.564821 -0.275400 6.477897 -7.040672
1305031457.565823 -0.275400 6.477897 -7.040672
1305031457.569447 -0.275400 6.477897 -7.399890
1305031457.570579 -0.275400 6.477897 -7.399890
1305031457.571699 -0.275400 6.477897 -7.399890
1305031457.572696 -0.275400 6.477897 -7.399890
1305031457.575954 -0.275400 6.669480 -7.136463
1305031457.576920 -0.275400 6.669480 -7.136463
1305031457.580587 -0.275400 6.861063 -7.232255
1305031457.581565 -0.275400 6.861063 -7.232255
1305031457.584820 -0.191583 6.861063 -7.232255
1305031457.585818 -0.191583 6.861063 -7.232255
1305031457.589473 -0.275400 6.956854 -7.040672
1305031457.590475 -0.275400 6.956854 -7.040672
1305031457.591697 -0.275400 6.956854 -7.040672
1305031457.592697 -0.275400 6.956854 -7.040672
1305031457.595945 -0.191583 7.244229 -7.088568
1305031457.596944 -0.191583 7.244229 -7.088568
1305031457.600569 0.011974 6.908959 -7.052646
1305031457.601570 0.011974 6.908959 -7.052646
1305031457.604834 0.083818 6.861063 -7.052646
1305031457.605811 0.083818 6.861063 -7.052646
1305031457.609441 0.059870 6.861063 -6.992776
1305031457.610572 0.059870 6.861063 -6.992776
1305031457.611572 0.059870 6.861063 -6.992776
1305031457.614846 0.095791 6.861063 -6.657506
1305031457.615815 0.095791 6.861063 -6.657506
1305031457.619579 0.083818 6.861063 -6.465923
1305031457.620551 0.083818 6.861063 -6.465923
