#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m]
1403636620521881344,4.6590655073232812,-1.702505213061283,0.67727285135195603
1403636620619881472,4.6590729625414369,-1.702492997421073,0.67728979188371596
1403636620669881344,4.6590656144071314,-1.7025118897579541,0.67728727432823699
1403636620721881344,4.6590759754586681,-1.702494708030418,0.67731039446924801
1403636620767881472,4.6590759430601638,-1.702495010999717,0.67731083796274905
1403636620818881280,4.6590688724573992,-1.7025031661624259,0.67728767238825005
1403636620868881152,4.6590667099203689,-1.7025100955874739,0.67728976545457797
1403636620968881408,4.6590680082263312,-1.702494117074616,0.67726405254586697
1403636621018881280,4.6600041630673283,-1.7028297377445769,0.67714834280912095
1403636621067881472,4.6590637486060666,-1.7025184674736891,0.67729032008547096
1403636621119881472,4.6590655883194172,-1.7025108383058589,0.67728495072854
1403636621218881280,4.6590797752730504,-1.702496077498743,0.67733474810813099
1403636621269881344,4.6590839355806777,-1.7024850565921399,0.67733550203071902
1403636621321881344,4.6590813273436824,-1.7024911976520101,0.67733343932860401
1403636621367881216,4.6590728626376539,-1.7025037418321249,0.67731146070147097
1403636621420881152,4.6590743750599488,-1.7024987662424289,0.677309729229014
1403636621470881280,4.6590772673935303,-1.7024928232833589,0.67731381066101004
1403636621521881344,4.6590676584097626,-1.7025182237147589,0.67731195748956097
1403636621567881472,4.6590745869806121,-1.702498686347067,0.67731076404716595
1403636621620881408,4.6590719438757437,-1.702506961241997,0.67731291992684695
1403636621721881344,4.6590734751152434,-1.702501721674579,0.67731074871040697
1403636621770881280,4.6590717441049634,-1.70250212717253,0.67730178479396297
1403636621820881408,4.65907095855506,-1.7025090270796071,0.67731161496415004
1403636621867881216,4.6590776566471304,-1.702490285844106,0.67731076404716595
1403636621968881408,4.6590772733627484,-1.702492191977961,0.67731253802122704
1403636622020881152,4.6590712227672082,-1.702519380795122,0.677334538145971
1403636622068881152,4.6590711475376949,-1.7025100403057121,0.67731478204595297
1403636622117881344,4.6590686189121637,-1.7025208716453939,0.67732287691326598
1403636622168881152,4.659078085578348,-1.7024891834555971,0.67731091187833403
1403636622219881216,4.6590764721000939,-1.7024997753266851,0.677323693605133
1403636622266881280,4.6590705823382832,-1.702511233287348,0.67731405000259703
1403636622319881216,4.6590801417476007,-1.702495503199362,0.67733563509585804
1403636622366881280,4.6590841147720594,-1.7024735866305669,0.677312780389003
1403636622466881280,4.6590762996872579,-1.702505588815924,0.67733474810813099
1403636622516881152,4.6590804845247309,-1.7024817969026409,0.67730921181994896
1403636622568881152,4.6590799782476058,-1.702494623156851,0.67733288788942503
1403636622619881472,4.6590855012737276,-1.7024793189131679,0.67733249521488603
1403636622719881216,4.6590771246873048,-1.702491003072508,0.67730923568273704
1403636622768881408,4.6590825600638377,-1.702481252339026,0.67731983922987304
1403636622818881280,4.6590849277277959,-1.702481793336265,0.67733436773688005
1403636622867881216,4.6590906999018173,-1.7024667469387551,0.67733591996539799
1403636622919881216,4.6590877338916554,-1.702475185364162,0.67733658520621998
1403636622967881216,4.6590806871900101,-1.702493328482199,0.67733422360240503
1403636623020881152,4.6591004486615244,-1.7024472424813479,0.67735076811650397
1403636623070881280,4.6591114389254731,-1.7024289503099199,0.67737515743783305
1403636623119881472,4.6591226278718452,-1.7023981836335329,0.67737485718289803
1403636623220881152,4.6591389296310251,-1.7023680064088069,0.67740473632259601
1403636623270881280,4.6591412745146119,-1.7023704650495379,0.67742310605845502
1403636623319881216,4.6591439121911851,-1.702356729296548,0.677409619333595
1403636623367881216,4.6591505286950756,-1.7023387451989149,0.67740987715123002
1403636623466881280,4.659159982833291,-1.702324895851294,0.67743476496242505
1403636623566881280,4.6591639501234541,-1.7023021082098679,0.67741007731257796
1403636623619881472,4.6591589974336882,-1.702315897953065,0.67741056239467801
1403636623669881344,4.6591546625047764,-1.7023440036656501,0.67744417419123004
1403636623719881216,4.6591615419480377,-1.7023307315890519,0.67745567365260795
1403636623768881408,4.6591547263670119,-1.702358729799998,0.67747501359437201
1403636623819881216,4.6591508867256879,-1.7023625062948791,0.67746108034247399
1403636623868881152,4.6591718779403042,-1.7023258691489389,0.67750415846267897
1403636623917881344,4.6591691076196149,-1.7023435930006889,0.67752514919562401
1403636623968881408,4.6591744368299048,-1.7023441680007101,0.67755652900431895
1403636624018881280,4.6591628221073274,-1.702380699763137,0.67756634781291203
1403636624067881472,4.6591742292183627,-1.7023651864702101,0.67759885965175104
1403636624121881344,4.6591658049697431,-1.70239801697438,0.67761909342874105
1403636624221881344,4.6591749444653274,-1.7024164799004129,0.677709098072659
1403636624321881344,4.6591474505561994,-1.702575168068893,0.67788188684147799
1403636624366881280,4.6591712874989168,-1.7025485175357831,0.67796178931661499
1403636624469881344,4.659346554796354,-1.699544095180227,0.67885475914051396
1403636624521881344,4.6590169255812182,-1.7008356117422889,0.67965893569436497
1403636624569881088,4.6604836487896772,-1.6999101545346069,0.67994330727141605
1403636624619881472,4.6623594911354767,-1.69800648273655,0.68053022449938005
1403636624668881152,4.6643439746697286,-1.6958565412932061,0.68123383715292196
1403636624721881344,4.6674707554043611,-1.6933586567760559,0.68159291222250395
1403636624767881472,4.6726816222527434,-1.691140360252013,0.68213613665764805
1403636624819881216,4.6760835193187651,-1.687689722626148,0.68213345555514504
1403636624868881152,4.6814905244625313,-1.6841627731324731,0.68114519041484201
1403636624970881280,4.6932799880101301,-1.6759377137764919,0.68245738695561098
1403636625068881152,4.7071990458274113,-1.6677366108579139,0.69010091588815703
1403636625119881472,4.7170273052753489,-1.664622817882748,0.69715078802435004
1403636625217881088,4.7292745577223458,-1.6578189778053429,0.71749676048444699
1403636625269881344,4.7346772799290813,-1.6547779362342969,0.73087925615774796
1403636625321881344,4.7399631272608653,-1.652313210696466,0.74507149916080795
1403636625370881280,4.7429553706453937,-1.650207049195243,0.75939387784699097
1403636625420881152,4.7474045431784289,-1.6494834891737551,0.77269713305616405
1403636625470881280,4.7493221980063014,-1.6484944784317459,0.78304831912859296
1403636625522881280,4.7511734797745673,-1.648206958663659,0.78758377940126501
1403636625567881472,4.7513671674176141,-1.6477792938002711,0.78788629908545005
1403636625670881280,4.748412141797429,-1.6469538982384011,0.78056640803451505
1403636625722881280,4.7476093865141227,-1.6475644610372031,0.77667698839452903
1403636625769881344,4.7432744024291704,-1.6475387205427861,0.77624436794748697
1403636625819881216,4.7393086291617736,-1.6480436403751839,0.77944857279178703
1403636625870881280,4.734848179593417,-1.6488493723553079,0.78716769059555203
1403636626019881216,4.6990250200250507,-1.646257746408273,0.83589378653629398
1403636626168881152,4.6882927609446732,-1.6541476904572581,0.90396518067807896
1403636626269881344,4.6790906773480074,-1.6570588608770389,0.95063756337594796
1403636626320881408,4.6720177269940724,-1.6568184113446269,0.97187013390907495
1403636626366881280,4.6657438159362314,-1.656135283240793,0.99003005003864797
1403636626416881408,4.6555776440679981,-1.6538133639721091,1.006838677740429
1403636626467881216,4.6508685401296059,-1.6525629351364239,1.0187297382037901
1403636626518881280,4.6469421376621938,-1.6510055158243879,1.0270242811294541
1403636626567881472,4.6438969585085941,-1.6489271203353959,1.0317700828987131
1403636626619881472,4.6409474308696064,-1.6460820160301151,1.0347966012624601
1403636626666881280,4.6389996100639168,-1.643119078952205,1.0367858256555691
1403636626718881280,4.6382584494496761,-1.6395162059847621,1.0379378527440839
1403636626767881472,4.6366357540744607,-1.635192881473998,1.038403648698935
1403636626816881152,4.6370078754409043,-1.630971539571977,1.037904261312089
1403636626867881216,4.6384618420027808,-1.626390705894736,1.036353918014455
1403636626967881216,4.6431368510620281,-1.617467669253035,1.0306664143005491
1403636627018881280,4.6464092512487669,-1.612852116810886,1.0261377577096691
1403636627069881088,4.6495534476513214,-1.6084876154458849,1.0213086096718369
1403636627119881472,4.6554890394188924,-1.6049457727971439,1.0154868424780921
1403636627218881280,4.6634639965536886,-1.5969865005008581,1.0046877467079489
1403636627318881280,4.6720379608033644,-1.589588341782747,1.001649565200242
1403636627367881216,4.6765441885255461,-1.586427381032236,1.0039800774162499
1403636627418881280,4.6813226287264014,-1.583253911624678,1.0089126141628759
1403636627519881216,4.6953150112651576,-1.5783186111869729,1.0256661983647959
1403636627620881408,4.7024873618094096,-1.5707729905933021,1.051381260249417
1403636627670881280,4.7079584636239789,-1.567310800547685,1.0635185454248559
1403636627719881216,4.7122571473980646,-1.563316998144654,1.0728543528051859
1403636627770881280,4.7171660761995389,-1.559325128156956,1.077461956280964
1403636627820881408,4.7217670912316452,-1.5551613444194909,1.0780948341796079
1403636627866881280,4.7251038560872791,-1.550804188140299,1.0757642552460389
1403636627920881152,4.729411672563586,-1.5460023795614271,1.0709613782897289
1403636627966881280,4.7325944063744663,-1.5413204101530149,1.06595546114682
1403636628067881472,4.7380901747345998,-1.5311658242836139,1.0555542354286609
1403636628118881280,4.736774203329511,-1.5248787283248739,1.0536502029561181
1403636628218881280,4.7354976690956221,-1.5134158570870839,1.0570435813049199
1403636628267881472,4.7336224187632512,-1.507608786026079,1.0622820014374419
1403636628317881344,4.7328507340110466,-1.5020854171651219,1.069173345533474
1403636628366881280,4.7313016599750428,-1.4962046290066291,1.0780438921080759
1403636628418881280,4.7271956960014618,-1.4888390314893989,1.088665581999555
1403636628468881408,4.7185112377091469,-1.4796224734907859,1.100784493976096
1403636628517881344,4.7155544975606851,-1.472119092374168,1.112809209153832
1403636628570881280,4.7128111263072627,-1.463760759619531,1.124640380132292
1403636628669881344,4.7091238922907124,-1.4463065728480771,1.1428662187044849
1403636628718881280,4.7073932101162024,-1.4364916750122561,1.149616075404319
1403636628768881408,4.7066850577782731,-1.4262736096045781,1.154703299075817
1403636628818881280,4.7032723422261329,-1.4143035646157049,1.1588675291522961
1403636628868881152,4.7036355281720104,-1.4031309893453281,1.161026981085483
1403636628967881216,4.7034877857318644,-1.3789202998089269,1.16115764228285
1403636629018881280,4.7032121834448999,-1.365423240568455,1.1606511591857569
1403636629069881088,4.7040284010997784,-1.351907658983625,1.161238436421572
1403636629122881280,4.7040660487252532,-1.337856488920695,1.163895932199978
1403636629167881216,4.7028950839146964,-1.324621586418703,1.168003300321458
1403636629218881280,4.6983603693210156,-1.308952058522685,1.174343598305734
1403636629267881472,4.6967170931663276,-1.294224959071445,1.1818716503507081
1403636629318881280,4.6950838925940621,-1.2790639124639751,1.1885394083755569
1403636629418881280,4.690326329841608,-1.2488585378446579,1.197668955099811
1403636629468881408,4.6873727071406934,-1.2332356371913109,1.2002601327708211
1403636629519881216,4.6786535351597154,-1.2154984925266179,1.20192382013604
1403636629568881152,4.6745841020191143,-1.1990972385663099,1.201525483043143
1403636629618881280,4.6725012885779806,-1.182397701944641,1.1994358904893441
1403636629720881152,4.6654320928893744,-1.1461789682291079,1.190100491202142
1403636629819881216,4.657926472416734,-1.1089355334142621,1.174726758923079
1403636629869881344,4.6537309997029332,-1.088963413631064,1.1652716200036
1403636629967881216,4.6362644238252484,-1.0463486452060851,1.1445163472615789
1403636630019881216,4.6312547548602554,-1.0226323578832841,1.131009602700598
1403636630069881088,4.6261374207944934,-0.99923118772384401,1.118827352075674
1403636630121881344,4.6191822041357424,-0.97499677563824405,1.108719036235988
1403636630168881152,4.6131320153969462,-0.95167462830046001,1.1009407488995739
1403636630220881152,4.6055331466053619,-0.92612698703052299,1.0950747346033931
1403636630267881472,4.5840994497943459,-0.89900536064536996,1.0926687483238311
1403636630318881280,4.5767322472327487,-0.87291903933213799,1.0910564834514951
1403636630367881216,4.5672579396727979,-0.84733426791732902,1.09120341382879
1403636630467881216,4.5509108292661589,-0.79321506415440901,1.096087218105845
1403636630518881280,4.5428126828888793,-0.765596499941683,1.100698164750691
1403636630567881472,4.5335159312696236,-0.73890792359217505,1.106688410305082
1403636630617881344,4.5224275473796682,-0.71099065578246601,1.1148807690795739
1403636630718881280,4.4928811191295592,-0.65610064609788799,1.135444582506957
1403636630766881280,4.4841407348553348,-0.63043406045725003,1.144868709075928
1403636630819881216,4.4753445399985186,-0.60350872230313002,1.1532667356460431
1403636630867881216,4.4650843293824964,-0.57802874543351002,1.1602370883219879
1403636630919881216,4.4556789268932722,-0.55180039558316796,1.1657100051344911
1403636630967881216,4.432021152083208,-0.52493654924089805,1.170532174879914
1403636631018881280,4.4210722774112954,-0.49899466616009802,1.1729925749551151
1403636631068881152,4.4107600622679222,-0.47416993015402498,1.173892272825807
1403636631170881280,4.3866377707798963,-0.42268516120824901,1.1720059571036281
1403636631219881216,4.3756842271670706,-0.39824630307722703,1.1700131657555319
1403636631268881408,4.3645388336462991,-0.37348368338438198,1.1667992833329359
1403636631319881216,4.3393938152140947,-0.347109456570244,1.1647609294822909
1403636631368881152,4.3278926378982501,-0.32371638140126402,1.1617544425674149
1403636631466881280,4.3035756660758731,-0.27432971305842602,1.15432142925714
1403636631517881344,4.2925776461217042,-0.24936886667307501,1.148685546634499
1403636631567881472,4.2802736095509619,-0.22533421791897501,1.141793320646056
1403636631616881408,4.2686866429247807,-0.20133994257666901,1.133227802530544
1403636631667881216,4.2568523857930929,-0.17752825023007099,1.1236486584021499
1403636631717881088,4.2338881997950804,-0.15314035703915899,1.1146870177583801
1403636631767881472,4.2217972146345488,-0.13033743040211801,1.1060312557991721
1403636631818881280,4.2096876805880079,-0.10677307422431701,1.098463363123422
1403636631868881152,4.1985698874647879,-0.084281241486535999,1.092486736455385
1403636631917881344,4.1864885691457747,-0.062053241396119001,1.0882890161116059
1403636631970881280,4.1744101534478828,-0.039319285653019002,1.085309107166375
1403636632020881152,4.1503811668641202,-0.017944830051530001,1.0847458435717769
1403636632066881280,4.1382623441714257,0.001725102865706,1.083779791834955
1403636632120881408,4.1260738824459686,0.023461404683076,1.083172750439938
1403636632220881152,4.1015560335821064,0.063154827255949994,1.0834164169951961
1403636632267881472,4.0892491756230847,0.081148882947968001,1.0841442884897159
1403636632319881216,4.0758462697524998,0.10005404875910399,1.0850005149668589
1403636632370881280,4.0494052827860472,0.117465199380069,1.086662929005819
1403636632470881280,4.021809563112301,0.15104694093465601,1.0834858919871799
1403636632517881344,4.0087250452727146,0.16605879174739599,1.0794824566853669
1403636632566881280,3.994401386835595,0.18097143611646299,1.073884714170396
1403636632618881280,3.980789022111678,0.19673493312117599,1.0666212320389761
1403636632670881280,3.9659544953712671,0.212285061981908,1.0581025421353141
1403636632721881344,3.9518484565192722,0.22831861519639499,1.048188682068262
1403636632818881280,3.9094193712081342,0.25815718078452499,1.029032322499829
1403636632869881344,3.8939446062271368,0.27447493803842399,1.018914985133065
1403636632921881088,3.8784169398873249,0.29171138745047198,1.00981965902412
1403636632966881280,3.862211038816342,0.30794281515205801,1.003594522422155
1403636633019881216,3.8449091184293258,0.32615169867309002,0.99874168593613399
1403636633070881280,3.8277721794365909,0.34433604647956401,0.99597275513549899
1403636633120881408,3.7948898408038629,0.36170083879146903,0.99693713452569799
1403636633219881216,3.7608930100344371,0.39899845145839802,0.99824104042094297
1403636633270881280,3.7426333167839592,0.41810914479347899,0.99867274787107096
1403636633320881408,3.724073164603853,0.43713174447518799,0.997679689414667
1403636633366881280,3.7064251391436129,0.45534023929920098,0.99607690517857195
1403636633419881216,3.687240870091633,0.47566563916511501,0.99351022022733204
1403636633521881344,3.633768309005653,0.50691061828916295,0.98346437916931195
1403636633567881472,3.6130282571854551,0.52399138216457097,0.97672904590521004
1403636633619881472,3.5905227552432559,0.54318260817841602,0.96802122687855796
1403636633668881152,3.570113009831708,0.56082763521079804,0.95918732264237305
1403636633770881280,3.5260924106491038,0.59862615419006204,0.93990695166353
1403636633820881408,3.4865629259173501,0.61445305718754994,0.93473496905586295
1403636633870881280,3.462669672639735,0.633333257234726,0.928921749254496
1403636633970881280,3.4147141615930212,0.67380157041751898,0.92254324451949299
1403636634019881216,3.3908272982883392,0.69447598847279701,0.92205404401688995
1403636634069881088,3.366439469334066,0.71717832074468801,0.92226191962592996
1403636634121881344,3.341085934687722,0.73945797386159595,0.92364886564827997
1403636634167881216,3.314433839870004,0.75925425075712605,0.92156318385824398
1403636634218881280,3.2711722231460461,0.77992227851167495,0.92223543248880102
1403636634268881408,3.2434079943291239,0.80378318023420103,0.92205061221790596
1403636634319881216,3.216948953775431,0.83092208108111998,0.92372500883178099
1403636634367881216,3.1899581850948691,0.85792387679603399,0.92412068523572199
1403636634419881216,3.1629297465264559,0.88618783346207397,0.92816892179795596
1403636634468881408,3.1349733366526009,0.91347849925866997,0.93345187043477496
1403636634519881216,3.1074335098332879,0.94148290593428996,0.93842438167491204
1403636634567881472,3.06552985762319,0.96089334364462897,0.94531600620062906
1403636634617881344,3.0397341763128929,0.99103961632819204,0.94435593568852505
1403636634718881280,2.984467475695523,1.0485604294325821,0.94208713334102401
1403636634769881344,2.9568279789528469,1.0758008903407039,0.93868069924964304
1403636634819881216,2.9320265675463091,1.10330709583114,0.93585372796018296
1403636634867881216,2.893332127216945,1.124425695712981,0.93506613899337898
1403636634969881344,2.8366891410003099,1.17818637668279,0.92967841785087602
1403636635019881216,2.8093249920327872,1.2039705117223369,0.93004969094059298
1403636635068881152,2.7837139057624771,1.2280396372627,0.93194167515196802
1403636635120881408,2.755863082790337,1.2521072594303999,0.93564938131181896
1403636635167881216,2.729953964362557,1.273770085439291,0.93986000335634401
1403636635217881088,2.703819704316456,1.2972428394767621,0.94338954308731204
1403636635267881472,2.6763423110360969,1.3198936799386209,0.94584491390146197
1403636635318881280,2.638320733057713,1.3380139958778789,0.94877838923008795
1403636635366881280,2.6131618192213,1.3598188939101989,0.947673057443149
1403636635467881216,2.5589349980341072,1.404844663977153,0.94159392824381605
1403636635517881344,2.5310383007593278,1.4283441330870961,0.93782161649162099
1403636635567881472,2.50287961041388,1.449950855601309,0.935369662520253
1403636635617881344,2.4627721458776559,1.466468428408054,0.93677828374989003
1403636635719881216,2.4027800786939748,1.5129704373708399,0.94004481972955201
1403636635767881472,2.372745639596173,1.5350971220725249,0.94439583304290098
1403636635817881344,2.3428742739866979,1.5604173785722979,0.95027371271508199
1403636635869881344,2.3126097377004209,1.586099425306722,0.95815658815657501
1403636635919881216,2.2721230650612472,1.605666408931953,0.97062103518200604
1403636635968881408,2.242355897051088,1.6315665126930341,0.98173923633996496
1403636636019881216,2.212512000988724,1.659156241650346,0.99558792184647305
1403636636118881280,2.1518292788069791,1.716407991209365,1.025513911249746
1403636636168881152,2.1198983914196501,1.745222863453407,1.04000561456395
1403636636221881344,2.086972840437102,1.7754883653950599,1.053827620642527
1403636636270881280,2.051839789475344,1.800779885654922,1.066934294951609
1403636636321881344,2.0203302637774709,1.8316674447969219,1.080423959159744
1403636636369881344,1.990177242000625,1.861670356701437,1.0949014572452169
1403636636466881280,1.9298255793963259,1.922218083493721,1.127774560178632
1403636636517881344,1.898153629808607,1.9526869053836451,1.146105095693599
1403636636566881280,1.868959035080912,1.9820955008038841,1.1623416235141939
1403636636620881408,1.83765860197349,2.0123392936375391,1.1779196821355491
1403636636719881216,1.7798109027715441,2.0673208581728959,1.2021881576167719
1403636636766881280,1.7534723681872071,2.092296762540228,1.211291696995463
1403636636818881280,1.726669873226812,2.1180493065009149,1.2185990983431441
1403636636867881216,1.700895051279421,2.1407739927105589,1.223872812871053
1403636636919881216,1.676130679323393,2.163151406663046,1.2269394936645881
1403636636966881280,1.6533053952487851,2.1820253780885199,1.227882506243708
1403636637021881344,1.6289583922638,2.202609763796791,1.2266598886112929
1403636637071881216,1.6067771691775701,2.219803557106804,1.2243976766649141
1403636637121881344,1.5856677761395619,2.2381678976942991,1.2206911325981571
1403636637221881344,1.5421852769044919,2.2646283207900839,1.210431682614489
1403636637318881280,1.502478162022346,2.2881509180832889,1.1964507865006939
1403636637369881344,1.4809382769654109,2.2987205342577099,1.1886955014254661
1403636637467881216,1.4415549351967389,2.3185262500688348,1.1774224961397759
1403636637522881280,1.4197008827029629,2.3291527589277061,1.1741088168221481
1403636637566881280,1.4020099058167259,2.3373774839931332,1.1732610563344821
1403636637617881344,1.3816783717819721,2.3472285786215461,1.1740707547891169
1403636637667881216,1.36087268031661,2.3562503722399701,1.1768795946062101
1403636637719881216,1.338411658199216,2.3639144555975089,1.1814357302162251
1403636637768881408,1.317687147521269,2.372893861322686,1.187599800881957
1403636637819881216,1.295850246713264,2.382516130229916,1.195822959949469
1403636637867881216,1.27518390360323,2.391395339714562,1.20520676937991
1403636637919881216,1.252000661508484,2.400514289700618,1.217155611039926
1403636637968881408,1.230508317015889,2.409703957195561,1.230134032607646
1403636638068881152,1.1843643393392289,2.4246408593725461,1.2596539580469019
1403636638124881152,1.1598865773736979,2.4343139323905261,1.2721814897996631
1403636638170881280,1.139065647897888,2.4425404090957858,1.2790302195793031
1403636638220881152,1.1169688880762849,2.4508169625537439,1.2823628153325159
1403636638270881280,1.095251161567409,2.4594459628615608,1.281742429828854
1403636638321881344,1.072908943773071,2.4668295446142672,1.2788581849430609
1403636638369881344,1.052783277317652,2.4751471073368858,1.275101181811785
1403636638469881344,1.0102327706983529,2.4905931486686459,1.262800646275025
1403636638520881152,0.98846199011164904,2.4996314423701431,1.2549063865743391
1403636638569881088,0.96675712799110103,2.5083119049833971,1.2461561640715031
1403636638620881408,0.94404959844028302,2.5170039225708019,1.2362812515285899
1403636638719881216,0.90007552119085499,2.540606724314058,1.2172115824172871
1403636638767881472,0.87730764995956401,2.552066955137497,1.2105685845483281
1403636638818881280,0.85178719069722297,2.563340672578621,1.2058535933885599
1403636638868881152,0.82234479830208096,2.577802420968633,1.2022430727444511
1403636638919881216,0.79850445809291004,2.5907206390964159,1.203724421246499
1403636638968881408,0.771771701917502,2.6053960406205539,1.2062930376074881
1403636639019881216,0.74697782974337801,2.6191793654394488,1.2088964219716649
1403636639068881152,0.71881375528632396,2.6506304954840472,1.2148872394276351
1403636639168881152,0.655834366903426,2.6748854466911012,1.2319263232284561
1403636639220881152,0.62707971584793898,2.704084568435051,1.2385548627894309
1403636639269881344,0.59802140625172995,2.7233896433115019,1.2426386529586719
1403636639320881408,0.56749767153766295,2.7443277172059162,1.2432359962301569
1403636639369881344,0.53819956481384101,2.764247986996756,1.240033361320598
1403636639417881344,0.50955894126191303,2.7853951115518201,1.2335621402582999
1403636639470881280,0.47823694130390898,2.805371458002905,1.224690170970351
1403636639520881152,0.44825084954370098,2.831534136049541,1.212967535347484
1403636639568881152,0.42051843321135701,2.8549385535469392,1.2016068929811821
1403636639620881408,0.391001371636572,2.896065370345779,1.1863063810626711
1403636639720881152,0.33078857798560102,2.941923645135418,1.1581862366825839
1403636639768881408,0.30190197195797303,2.9645940241710358,1.143885324698287
1403636639818881280,0.272646863633353,2.9890051229982739,1.1300342760329469
1403636639868881152,0.24311401996616799,3.013258399513274,1.1176750480693489
1403636639920881152,0.21352600092490101,3.0373973912362051,1.1071576208137699
1403636639968881408,0.18539578230345799,3.05936272959095,1.0987304058964731
1403636640018881280,0.15709637332190701,3.1010983694599981,1.0892018335950291
1403636640068881152,0.128882949789421,3.1238998844773649,1.083846943189301
1403636640168881152,0.074307493085395998,3.1643643000357851,1.078849917317078
1403636640219881216,0.04750762143159,3.1840537700046099,1.078886874722145
1403636640269881344,0.022038664077473,3.2017269878142862,1.0807711547107941
1403636640321881344,-0.003478055062433,3.2274118773068992,1.0838534628070791
1403636640367881216,-0.025634166165666002,3.2500077836850361,1.0878871265780461
1403636640419881216,-0.049454174076445,3.2676097411320479,1.093792898482723
1403636640467881216,-0.071953936892297995,3.3037853862497668,1.0963267992938861
1403636640518881280,-0.094626886427988,3.3217874744027709,1.0999062348882129
1403636640620881408,-0.13798855228294701,3.3567799687406241,1.1017780410756459
1403636640669881344,-0.15797908430662599,3.3739130250095148,1.1006694649010651
1403636640719881216,-0.17841591899110701,3.3907562789530239,1.098232605081793
1403636640769881344,-0.19788829661155599,3.4063942176080442,1.094615228915053
1403636640820881408,-0.218059348110342,3.4396437474309631,1.0875972748687801
1403636640869881344,-0.236743192904739,3.4559297083000939,1.0821918863480811
1403636640967881216,-0.272513734529088,3.4864611041156381,1.0724419088035619
1403636641022881280,-0.29119076478594003,3.4998301022971532,1.0701186201567421
1403636641067881472,-0.307151332128486,3.514562846668869,1.0694371928302531
1403636641118881280,-0.32443667905838502,3.5292873160813989,1.070186514796605
1403636641167881216,-0.34066132684618899,3.5420380438814671,1.071112013358285
1403636641219881216,-0.358569249191729,3.5683976311076702,1.0693114617327999
1403636641268881408,-0.37471477085651,3.5807247541660159,1.0677245324805451
1403636641319881216,-0.39093945998708501,3.592802440063779,1.064650935648856
1403636641367881216,-0.40587832219414099,3.6048116930011229,1.060331787964524
1403636641418881280,-0.42149532111551302,3.617553256218411,1.0547887811379659
1403636641471881472,-0.437106859737872,3.631031178492258,1.047470844783472
1403636641522881280,-0.45164522140372299,3.6424923723420628,1.039696561925588
1403636641567881472,-0.46459593657729098,3.6530621536481371,1.031760315232565
1403636641618881280,-0.48040721805282699,3.6780480079589388,1.0206270409405991
1403636641722881280,-0.50726466932907599,3.6988441282791591,1.004998503991873
1403636641820881408,-0.53126721834970403,3.7199073840124091,0.99723782860628796
1403636641868881152,-0.54247687752242701,3.7314037633265249,0.99620443414496995
1403636641922881280,-0.55438321059696505,3.7420785604544591,0.99758910455976002
1403636642068881152,-0.58689865975621902,3.7865313642248499,1.008503117013547
1403636642120881408,-0.59657808723017602,3.7962562194525362,1.0165376689894341
1403636642171881216,-0.60551489080247101,3.8051912189384809,1.025793081134877
1403636642220881152,-0.61396892856998997,3.814216741780184,1.0355070773667581
1403636642269881344,-0.62232507658212199,3.82514140788789,1.0442671006466311
1403636642320881408,-0.63037282021450003,3.8359509644690211,1.051929723364877
1403636642369881344,-0.63756234669719802,3.8466329776440009,1.0575109423345339
1403636642418881280,-0.64421073790288697,3.8551822329905598,1.061655095047348
1403636642469881344,-0.650134995205782,3.862610561727605,1.0639463681689589
1403636642520881152,-0.657076793835352,3.8797326805713328,1.0632970224666121
1403636642567881472,-0.661698629270974,3.8879787432989539,1.061927493717864
1403636642669881344,-0.67059744334694205,3.9029988383920031,1.0547612322040429
1403636642720881152,-0.67451021408346801,3.9098965208143941,1.049544142618922
1403636642767881472,-0.67841429362724204,3.9196477641165619,1.042559579698509
1403636642818881280,-0.681649081934529,3.9253027351902658,1.034600393810797
1403636642867881216,-0.685062854085287,3.9318971475214131,1.0263329877025591
1403636642967881216,-0.69367802512594601,3.9541443262315061,1.011508196973308
1403636643017881344,-0.69794262722144695,3.962068533583472,1.0072159818932349
1403636643067881472,-0.70254404653964198,3.9692119134560082,1.0053783110264609
1403636643119881472,-0.70789806962804103,3.9785197086572319,1.005584342332873
1403636643170881280,-0.71328796606689204,3.9870516986428299,1.007875135344344
1403636643220881152,-0.71843266842042197,3.9946786055400101,1.0108250916607739
1403636643269881344,-0.72414543949006804,4.0030727278184717,1.0125729407330111
1403636643321881344,-0.73192955005992899,4.0210956069194372,1.0124692896875169
1403636643369881344,-0.73776513027348101,4.0291562015825066,1.011745824228713
1403636643469881344,-0.750347841802672,4.0466801001045312,1.0064872561514691
1403636643518881280,-0.756865820691631,4.0564427355904513,1.0040785961421199
1403636643569881088,-0.76333682741042497,4.0663964680498044,1.003205010323303
1403636643619881472,-0.76997325468713596,4.076527201281416,1.004081854998774
1403636643667881216,-0.77857131956840597,4.0955896106050647,1.005664659045866
1403636643770881280,-0.79659241272986403,4.1282923941504128,1.016605828475873
1403636643868881152,-0.81302002196900003,4.1417579111129603,1.0367889721318311
1403636643920881152,-0.82617139119261795,4.1658596840901136,1.0464443129699521
1403636644017881344,-0.84879581772337998,4.1818612098770824,1.0660323253060999
1403636644067881472,-0.86573656764969897,4.2087703841487496,1.072084959572859
1403636644118881280,-0.88145995211060102,4.2225210127714732,1.0779314839290171
1403636644168881152,-0.89803924157315596,4.2368943390401537,1.0820282283390339
